#ofCHs	8
0	0	0	0	0	0	1841974	0	118861510
21443504	117910126	0	0	128502638	0	0	0	75708258
67004258	0	0	5499554	0	0	0	0	21443504
123815148	0	0	0	0	0	20499134	0	60456176
64815104	18750334	0	0	0	0	4546110	0	123815148
128250	0	0	17009194	0	0	0	0	64815104
88423744	0	0	68451902	0	0	0	0	128250
49205248	116661102	0	5560954	0	0	0	0	96636612
3129976	0	0	0	0	0	0	0	49205248
0	104721150	0	0	0	0	0	0	3129976
4489216	0	0	87043050	0	0	0	0	3129976
129117208	39054254	0	147254	105496178	0	59997934	0	4489216
0	978734	0	0	120893422	0	0	0	49443934
2584892	0	0	162426	0	0	122175222	0	49443934
0	0	0	39489126	0	0	39382694	0	2584892
5201920	0	0	0	0	0	0	0	2584892
12813072	0	0	0	0	0	0	0	5201920
55091318	0	0	0	0	0	0	0	12813072
15593512	0	0	0	0	0	0	0	103504028
0	5045998	0	23039794	146166	0	13750078	0	15593512
56270338	0	0	0	0	0	0	0	15593512
22643950	119680702	0	10034742	0	0	0	0	115254932
0	34347774	0	122874	0	0	12507766	0	22643950
0	36543150	0	105327266	24456174	0	0	0	22643950
0	0	0	78593598	0	0	0	0	22643950
16424960	0	0	46611386	0	0	0	0	22643950
118454596	22830078	0	0	0	0	0	0	16424960
38612360	0	0	6700854	0	0	0	0	102067328
0	0	0	133986	0	0	36957806	0	116010634
0	0	0	171706	0	0	0	0	101739466
0	0	0	215914	0	0	0	0	101739466
117110324	0	0	25054050	0	0	0	0	102015922
98379834	75311918	0	25831978	0	0	76647166	0	117110324
2122360	93990766	0	0	0	0	0	0	98379834
16297040	80738990	0	0	0	0	0	0	2122360
0	1407918	0	17686390	0	0	37867438	0	16297040
0	0	0	57945902	0	0	0	0	16297040
20254072	0	0	0	0	0	0	0	16297040
175814	0	0	79753126	52521722	0	0	0	20254072
0	0	0	97230390	0	0	35416830	0	175814
0	0	0	0	0	0	4832814	0	175814
56047772	0	0	0	0	0	0	0	175814
156908	0	0	138042	104012650	0	0	0	52346880
0	0	0	0	0	0	37169774	0	156908
0	90210286	0	0	108748798	0	0	0	156908
104865476	0	0	0	0	0	0	0	156908
0	0	0	261050	0	0	0	0	104865476
387860	0	0	0	0	0	101363694	0	104865476
101625014	0	0	19476402	0	0	0	0	387860
101140	0	0	0	0	0	0	0	101625014
0	0	0	53570222	0	0	0	0	101140
34950442	115284974	0	0	0	0	0	0	101140
0	0	0	16747170	0	0	0	0	42600272
0	0	0	318198	0	0	0	0	83707658
0	23132974	0	126025718	0	0	0	0	83707658
0	119221950	0	134830	0	0	0	0	67272234
23554706	0	0	44014514	0	0	0	0	67272234
118307604	1040366	0	0	0	0	0	0	23554706
0	0	0	150502	0	0	52210414	0	38199336
0	114024190	0	237110	0	0	0	0	38199336
133906	0	0	0	0	0	0	0	38199336
49222238	0	0	101030	0	0	0	0	133906
7825250	0	0	0	0	0	99299110	0	117555358
110212018	0	0	0	0	0	0	0	7825250
90913870	0	0	204342	0	0	0	0	110212018
42559832	0	0	10391334	0	0	0	0	105443014
0	23023534	0	142950	0	0	0	0	42559832
56549456	0	0	9575990	0	0	0	0	42559832
109018	125853310	0	0	0	0	0	0	56549456
0	24070974	0	0	0	0	0	0	109018
0	0	0	73055162	0	0	0	0	109018
94285610	0	0	0	0	0	21106550	0	109018
15495484	0	0	0	0	0	0	0	94285610
90561300	0	0	0	16785398	0	0	0	15495484
0	23194222	0	24588198	112549602	0	109333494	0	100481424
10356578	56179646	0	0	0	0	0	0	100481424
20771762	77790014	0	0	0	0	15231734	0	10356578
110593096	0	0	0	26349434	0	0	0	20771762
82169038	129854	0	0	0	0	0	0	90291756
0	0	0	11869878	6614770	0	0	0	82169038
24244576	0	0	0	69984250	0	74316470	0	82169038
19783048	48422510	0	130973246	0	0	0	0	24244576
124327122	0	0	0	0	0	0	0	19783048
20258816	67514174	0	117381946	0	0	0	0	55662954
84709026	0	0	0	0	0	20249590	0	20258816
0	0	0	122722	0	0	0	0	45043396
247022	0	0	0	28094306	0	0	0	50683158
0	0	0	0	0	0	47832638	0	247022
0	0	0	26410998	0	0	98262902	0	247022
18562992	0	0	70873010	0	0	0	0	247022
70596134	91789870	0	0	0	0	29707054	0	18562992
21668586	0	0	12681086	0	0	0	0	70596134
0	0	0	36182970	0	0	0	0	21668586
0	32696878	0	44339114	0	0	0	0	21668586
97939806	105348846	0	0	0	0	0	0	21668586
0	16449390	0	0	0	0	0	0	97939806
19401478	0	0	119389114	0	0	0	0	121278288
9676124	0	0	0	0	0	0	0	19401478
22685802	0	0	9523182	0	0	92548790	0	9676124
103586580	0	0	0	0	0	22842110	0	22685802
62195858	0	0	105962110	0	0	26143462	0	103586580
14378286	1407982	0	0	0	0	39169966	0	62195858
0	1563518	0	0	0	0	26132222	0	14378286
0	40163886	0	50068342	0	0	0	0	14378286
91690536	0	0	0	118464242	0	0	0	14378286
38733656	39960558	0	0	17927154	0	0	0	91690536
6038134	0	0	0	0	0	0	0	117537878
35011976	0	0	111877050	0	0	0	0	6038134
0	0	0	0	106234	0	0	0	50253570
0	0	0	11312062	0	0	0	0	40441328
94808746	0	0	180022	0	0	0	0	40441328
16756522	0	0	107077626	0	0	0	0	94808746
22708066	0	0	28024374	0	0	0	0	16756522
0	34302574	0	0	54095862	0	0	0	22708066
63507218	19841006	0	28203762	0	0	21027566	0	22708066
86280350	0	0	16404070	0	0	0	0	86315928
2443108	0	0	63101566	0	0	0	0	86280350
0	0	0	0	98799606	0	0	0	2443108
0	0	0	0	0	0	23132854	0	2443108
51422556	0	0	42138354	0	0	40546110	0	2443108
5144732	0	0	0	0	0	0	0	64898826
35231528	0	0	59206634	0	0	0	0	5144732
0	99733102	0	0	0	0	6885094	0	60410396
125073416	12049086	0	0	116550510	0	100781950	0	111975624
90563540	0	0	0	0	0	25828990	0	125073416
110278	0	0	0	0	0	93739750	0	90563540
12959430	0	0	0	49273726	0	0	0	110278
0	0	0	0	0	0	119656430	0	12959430
80325814	0	0	0	0	0	0	0	12959430
124802	0	0	0	0	0	0	0	80325814
0	0	0	80858082	0	0	0	0	124802
0	0	0	30939962	0	0	0	0	124802
64452616	0	0	0	0	0	0	0	124802
61639902	0	0	3927786	0	0	0	0	99412442
0	107526910	0	145970	0	0	0	0	61639902
75791446	0	0	0	15756142	0	0	0	61639902
0	45566526	0	85610	33643374	0	0	0	62542666
39734256	17940334	0	0	0	0	0	0	72101458
10881496	0	0	113814190	0	0	76660470	0	37609510
0	0	0	0	42548970	0	0	0	10881496
75774980	0	0	0	0	0	0	0	10881496
5920610	0	0	74312674	0	0	0	0	75774980
767526	0	0	0	0	0	1678894	0	5920610
0	0	0	34680742	0	0	0	0	767526
0	20876222	0	37706354	0	0	0	0	767526
102638198	0	0	0	0	0	0	0	767526
0	12737406	0	0	0	0	0	0	122594340
111242054	20881086	0	0	0	0	48668286	0	122594340
1387544	0	0	12459902	0	0	0	0	33604216
15619100	0	0	43481842	0	0	75164526	0	1387544
108339830	0	0	45141798	0	0	0	0	15619100
0	24559470	0	0	0	0	0	0	111996322
24240482	67492398	0	121199346	96260070	0	0	0	111996322
0	0	0	39185258	0	0	0	0	24240482
0	0	0	7949162	0	0	0	0	24240482
34794914	0	0	0	0	0	112676390	0	24240482
0	0	0	0	16939766	0	0	0	27443906
148320	0	0	0	0	0	82082798	0	27443906
120353118	0	0	0	0	0	0	0	148320
17442658	0	0	0	0	0	0	0	117689424
40931152	0	0	0	0	0	0	0	17442658
0	0	0	1301438	0	0	63823534	0	128440838
59036648	109566526	0	22302634	0	0	0	0	117186560
13574104	97242110	0	0	79007354	0	0	0	52698468
112923570	66408382	0	89053942	0	0	81873910	0	13574104
0	64388862	0	0	0	0	15022822	0	112923570
91213628	0	0	23666678	49085282	0	15309422	0	113347806
0	89230014	0	0	2150266	0	0	0	44246882
7781536	0	0	0	0	0	0	0	80936334
0	0	0	116865586	75164278	0	0	0	7781536
6183274	0	0	0	0	0	15163190	0	7781536
115129736	0	0	0	17910650	0	0	0	6183274
0	0	0	8740726	0	0	0	0	52737352
102086	0	0	0	0	0	0	0	126767946
0	0	0	0	82726502	0	15751934	0	102086
41419378	0	0	0	0	0	0	0	102086
18123998	0	0	95267370	0	0	104115070	0	41419378
0	0	0	71764714	0	0	0	0	18123998
31579884	83172206	0	0	0	0	0	0	18123998
0	66932334	0	19852138	0	0	0	0	31579884
0	0	0	0	8953834	0	0	0	75686556
12882056	0	0	0	57514750	0	123243182	0	45726484
0	0	0	0	79518586	0	0	0	12882056
33775186	65732526	0	61255470	0	0	0	0	12882056
9504610	0	0	10079850	0	0	0	0	33775186
61383514	0	0	0	0	0	0	0	9504610
24464996	106733502	0	0	0	0	55185406	0	61383514
0	0	0	0	0	0	748454	0	24464996
51385240	0	0	0	0	0	0	0	24464996
9208278	0	0	0	0	0	0	0	51385240
8305514	0	0	0	0	0	47753902	0	9208278
116553736	0	0	53469046	0	0	0	0	8305514
0	12992174	0	0	0	0	0	0	107237592
0	0	0	3046262	0	0	0	0	103442906
27907676	36051710	0	958458	0	0	0	0	32873236
12583538	0	0	0	0	0	6122238	0	27907676
0	0	0	0	24001254	0	0	0	12583538
0	130625342	0	0	0	0	127752758	0	12583538
0	0	0	123140862	0	0	0	0	12583538
86242242	0	0	0	0	0	0	0	12583538
0	0	0	115809210	16637678	0	0	0	46841226
14217550	0	0	0	0	0	0	0	100922320
51552804	0	0	86354726	0	0	0	0	14217550
62804914	0	0	7863158	0	0	0	0	51552804
9113892	0	0	109100858	0	0	0	0	62804914
0	0	0	0	0	0	71043702	0	9113892
0	78396334	0	0	0	0	79933358	0	9113892
27671630	0	0	36592370	0	0	0	0	9113892
55715320	68623998	0	966206	0	0	92117950	0	27671630
11768754	0	0	0	73752166	0	0	0	31398044
56406428	0	0	0	62376702	0	0	0	11768754
7141544	0	0	0	0	0	0	0	33182854
0	115874670	0	27929130	0	0	0	0	7141544
0	21133950	0	0	0	0	0	0	7141544
87111386	0	0	0	0	0	0	0	7141544
22769032	94867374	0	0	0	0	0	0	109211196
15072020	0	0	0	0	0	0	0	22769032
44288474	0	0	0	0	0	0	0	15072020
97708560	0	0	0	37531258	0	25713382	0	44288474
77290774	0	0	4303850	116920046	0	84831846	0	87266044
0	0	0	0	0	0	24120126	0	45049886
0	0	0	264746	0	0	0	0	45049886
0	6503214	0	150062	59407094	0	0	0	45049886
24502312	52797230	0	0	0	0	0	0	45049886
98504996	121740270	0	21707706	67332838	0	123989926	0	24502312
25061532	0	0	35457698	0	0	0	0	83092124
4430420	0	0	102915966	0	0	123882278	0	25061532
79286646	48771054	0	93584114	0	0	0	0	4430420
0	2060158	0	0	0	0	0	0	79286646
0	0	0	25231162	124549878	0	0	0	79286646
0	6831678	0	0	0	0	0	0	79286646
0	85901294	0	21740082	0	0	0	0	79286646
10435588	0	0	48253794	0	0	0	0	79286646
0	53960686	0	0	0	0	126356398	0	10435588
63774994	0	0	50728870	0	0	0	0	10435588
0	0	0	392122	70372094	0	0	0	89898460
501916	0	0	0	0	0	0	0	89898460
0	0	0	0	116047486	0	10334014	0	501916
0	0	0	51067834	0	0	116112942	0	501916
13709254	0	0	248366	26413666	0	0	0	501916
0	0	0	0	0	0	61955894	0	13709254
9958338	0	0	70492022	19111666	0	55397302	0	13709254
0	0	0	0	0	0	21031542	0	9958338
0	0	0	42244854	0	0	0	0	9958338
0	55201726	0	0	122261474	0	0	0	9958338
21122034	0	0	0	0	0	0	0	9958338
0	0	0	84966	0	0	0	0	21122034
57015066	0	0	50392034	0	0	0	0	21122034
0	0	0	101230	0	0	0	0	57015066
66545192	0	0	273186	0	0	4250478	0	57015066
17050648	6920878	0	92658302	0	0	0	0	66545192
0	0	0	66981678	0	0	30546854	0	17050648
0	0	0	0	0	0	123460326	0	17050648
60087774	0	0	106109874	0	0	0	0	17050648
0	0	0	0	21555830	0	0	0	96494076
40053156	9968494	0	0	0	0	0	0	96494076
0	0	0	0	0	0	24722150	0	40053156
0	0	0	0	0	0	3349302	0	104209104
0	4640382	0	0	0	0	0	0	104209104
15538272	0	0	0	31435494	0	0	0	104209104
13610166	60243518	0	0	0	0	0	0	15538272
94234498	66998206	0	0	0	0	0	0	13610166
0	0	0	0	122594	0	0	0	94234498
88428	0	0	0	0	0	0	0	94234498
0	6667006	0	1395682	0	0	0	0	88428
0	107723518	0	0	0	0	0	0	88428
0	0	0	81369726	0	0	0	0	88428
0	0	0	0	2186218	0	0	0	88428
109083576	0	0	0	0	0	0	0	88428
66680072	14420606	0	42949234	0	0	0	0	117869616
5307162	0	0	0	0	0	0	0	64112484
14364040	0	0	20785954	0	0	0	0	5307162
9546410	0	0	85772910	0	0	19037926	0	14364040
0	0	0	0	0	0	34795454	0	9546410
0	0	0	8284902	0	0	127257390	0	9546410
0	59125742	0	0	0	0	58224566	0	9546410
0	63765294	0	0	0	0	0	0	9546410
0	71093246	0	159654	0	0	51465766	0	9546410
38321708	0	0	0	0	0	48393214	0	9546410
6763938	0	0	0	0	0	0	0	38321708
0	0	0	133666	8433530	0	0	0	6763938
0	0	0	114118250	0	0	30826470	0	6763938
63557438	0	0	0	0	0	0	0	6763938
0	5443454	0	4528954	0	0	113388070	0	63557438
8194496	0	0	0	0	0	0	0	63557438
94887390	0	0	104807218	0	0	92252846	0	8194496
0	0	0	298602	0	0	0	0	78809224
0	22978350	0	80399334	0	0	0	0	78809224
52004376	0	0	16142118	0	0	0	0	78809224
0	115485422	0	22617654	0	0	0	0	59150160
15101366	0	0	0	0	0	0	0	59150160
0	0	0	16650030	0	0	63774646	0	15101366
0	0	0	0	11681762	0	80478134	0	15101366
84940272	0	0	85600930	0	0	0	0	15101366
4824264	0	0	0	0	0	36634214	0	84940272
26481560	0	0	0	0	0	0	0	4824264
15224324	81824558	0	0	0	0	0	0	47049856
19970068	42904366	0	66779770	0	0	0	0	15224324
98466278	0	0	20406262	0	0	46004918	0	19970068
103475728	18098798	0	126725878	0	0	1612398	0	98466278
34786510	715694	0	27471734	106226	0	0	0	103475728
20101452	0	0	0	0	0	0	0	34786510
0	0	0	0	12610430	0	0	0	20101452
27238832	0	0	0	0	0	0	0	20101452
2743690	0	0	0	0	0	0	0	66444766
109432578	0	0	75594482	0	0	0	0	2743690
0	0	0	8933358	0	0	0	0	101077108
2177424	0	0	0	0	0	91679350	0	101077108
0	97876606	0	155638	0	0	49642022	0	2177424
0	0	0	38318002	0	0	0	0	2177424
158666	0	0	0	0	0	0	0	2177424
9097022	0	0	49814458	62880610	0	0	0	158666
0	0	0	0	56695658	0	0	0	9097022
0	62828222	0	1395682	0	0	0	0	9097022
21011466	0	0	25160674	0	0	26447726	0	9097022
0	0	0	59088638	0	0	0	0	21011466
0	0	0	36727790	0	0	0	0	21011466
0	0	0	0	130293746	0	0	0	21011466
53627798	0	0	0	0	0	0	0	21011466
0	42830526	0	138162	0	0	0	0	53627798
0	3349374	0	5525486	0	0	0	0	48607116
0	26189502	0	54897594	0	0	0	0	48607116
32522710	18624494	0	0	0	0	0	0	48607116
0	0	0	2948990	0	0	105033534	0	32522710
20630108	105548590	0	37961406	0	0	0	0	32522710
765210	0	0	0	0	0	19507774	0	20630108
9689294	0	0	0	0	0	0	0	765210
127216612	0	0	0	0	0	11624310	0	9689294
0	77487790	0	108382754	5733234	0	0	0	127216612
121767760	0	0	179062	0	0	0	0	127216612
0	24734574	0	0	40508274	0	0	0	33019484
7001116	0	0	0	0	0	0	0	33019484
203472	0	0	0	0	0	0	0	7001116
0	7294574	0	0	0	0	0	0	203472
0	0	0	0	0	0	78256742	0	203472
2668252	9661166	0	0	12853238	0	0	0	203472
0	0	0	0	0	0	22620910	0	2668252
0	0	0	64469946	0	0	0	0	2668252
92949708	0	0	125714230	0	0	0	0	2668252
14520904	0	0	57134898	0	0	0	0	92949708
0	98110462	0	123877938	0	0	0	0	14520904
0	0	0	18627122	0	0	0	0	14520904
30683642	0	0	0	0	0	0	0	14520904
0	0	0	1063866	0	0	0	0	30683642
0	0	0	12672766	0	0	111274750	0	35042412
0	0	0	130942	0	0	0	0	35042412
42337192	0	0	24776446	0	0	61898534	0	35042412
91375908	81439662	0	6340158	0	0	0	0	42337192
0	0	0	0	16775914	0	0	0	91375908
989310	70449966	0	33377894	0	0	0	0	91375908
0	125762366	0	0	0	0	39632630	0	989310
89255644	108724142	0	115477026	0	0	0	0	989310
0	0	0	126274414	2620402	0	0	0	89255644
1883530	0	0	0	0	0	0	0	108164358
57239142	59722430	0	129859382	0	0	0	0	1883530
0	0	0	338794	0	0	0	0	57239142
116011826	0	0	0	0	0	12848806	0	36292520
58738670	0	0	141986	55517054	0	110996030	0	108728592
130851674	0	0	121470	0	0	0	0	86611754
0	35953518	0	5947194	0	0	0	0	130851674
25922920	0	0	0	0	0	110321526	0	117063836
7620902	0	0	0	0	0	0	0	25922920
111811904	97767038	0	233134	117034862	0	0	0	7620902
0	119200622	0	3907106	0	0	0	0	111811904
0	24894014	0	124037674	0	0	0	0	111811904
108934250	24694382	0	104583150	0	0	0	0	111811904
0	101658478	0	102182	0	0	0	0	63958766
5523124	0	0	8022886	0	0	0	0	113434076
84900950	0	0	18725874	0	0	88124390	0	5523124
0	0	0	0	0	0	0	16453282	84900950
17564896	0	0	0	103935846	0	0	0	84900950
6630372	0	0	0	0	0	0	0	17564896
50029560	0	0	0	0	0	0	0	6630372
24547600	0	0	0	0	0	0	0	50029560
48579028	66620206	0	5205606	0	0	0	0	24547600
0	0	0	1522618	0	0	0	0	83339012
63224140	3484270	0	9629418	0	0	0	0	83339012
5211674	8219566	0	0	0	0	87567086	0	63224140
120772188	0	0	843638	0	0	0	0	5211674
23601428	0	0	0	0	0	0	0	120772188
107175076	0	0	0	95599458	0	81157798	0	23601428
61360420	0	0	1085222	0	0	0	0	59200852
0	0	0	16915258	0	0	0	0	61360420
0	72522414	0	14220030	0	0	0	0	61360420
65291956	100261822	0	15510178	0	0	119328638	0	28413462
23809540	0	0	0	0	0	0	0	130136396
0	0	0	69250934	0	0	0	0	23809540
18502372	0	0	121192370	0	0	0	0	23809540
36287596	66447918	0	0	0	0	0	0	18502372
114648678	70957998	0	96926582	0	0	14700270	0	36287596
52776764	0	0	129590	0	0	66136614	0	57681086
0	0	0	59636598	20847346	0	0	0	53565380
174344	0	0	0	0	0	0	0	53565380
28163234	0	0	3280686	0	0	0	0	174344
7806272	0	0	7790434	0	0	0	0	28163234
0	109448942	0	0	0	0	0	0	7806272
48254564	0	0	52653678	0	0	0	0	7806272
0	60074926	0	93215474	0	0	862782	0	75631666
0	0	0	383602	50622194	0	0	0	75631666
16624506	0	0	0	98393830	0	0	0	64549216
78515248	0	0	0	0	0	0	0	16624506
112671364	0	0	2054782	79798002	0	0	0	78515248
15578218	0	0	0	32059258	0	0	0	39346878
0	0	0	14773990	18008702	0	0	0	15578218
0	0	0	75992878	0	0	61401646	0	15578218
48298160	0	0	0	0	0	0	0	15578218
33435902	25779966	0	0	0	0	0	0	127453166
107554	0	0	95320946	0	0	0	0	64774534
51264754	0	0	0	0	0	0	0	107554
94216428	5189166	0	74313330	0	0	0	0	51264754
0	0	0	19824482	0	0	0	0	94216428
83625184	17165998	0	0	28043882	0	0	0	72927526
0	0	0	105406	0	0	0	0	83625184
54422344	0	0	1624810	0	0	0	0	83625184
0	20077294	0	78393266	0	0	0	0	36118448
107786122	0	0	16341946	0	0	124693054	0	56234568
0	0	0	18902630	0	0	0	0	107786122
12203426	34204590	0	20811518	0	0	0	0	52053770
0	0	0	14748194	0	0	118775462	0	12203426
0	15404030	0	0	0	0	104778430	0	12203426
83657016	0	0	0	0	0	0	0	12203426
0	18165614	0	0	0	0	0	0	109991046
22867384	86187822	0	1396326	108784234	0	97700542	0	109991046
0	0	0	0	1719014	0	0	0	22867384
1008630	38297406	0	0	0	0	44616382	0	22867384
26424114	0	0	0	0	0	0	0	1008630
0	0	0	125482	0	0	117562222	0	115400158
8504078	56146686	0	0	0	0	0	0	121177936
34847052	75442926	0	0	0	0	0	0	8504078
9045530	0	0	0	124325618	0	0	0	34847052
95027200	129075838	0	0	36347898	0	0	0	9045530
13295030	0	0	0	0	0	0	0	86196692
0	0	0	100753250	0	0	0	0	13295030
26666912	0	0	0	11467746	0	0	0	13295030
57329020	0	0	122622	0	0	0	0	26666912
11353954	60021630	0	0	0	0	0	0	57329020
16336564	0	0	80387002	0	0	0	0	11353954
107934672	0	0	0	125902718	0	0	0	16336564
1668502	0	0	0	0	0	0	0	107934672
0	0	0	96952314	0	0	0	0	1668502
119026482	47894270	0	117623530	0	0	0	0	1668502
24431198	59898862	0	2371174	0	0	0	0	119026482
18124760	0	0	0	0	0	20347430	0	24431198
64654698	0	0	102382	0	0	0	0	18124760
22105604	0	0	0	0	0	0	0	111803168
0	0	0	50993914	26218222	0	0	0	22105604
15299848	0	0	107081318	0	0	0	0	22105604
0	0	0	122874	0	0	0	0	15299848
0	0	0	49064622	96984682	0	0	0	15299848
50764184	60649470	0	262134	0	0	46108222	0	15299848
132944	0	0	0	0	0	0	0	37198234
0	0	0	0	0	0	59714110	0	132944
109711008	0	0	0	0	0	43757486	0	132944
42961032	0	0	4607590	0	0	0	0	109711008
139184	0	0	0	0	0	0	0	42961032
65320668	62123710	0	130759538	0	0	0	0	139184
68084104	0	0	101026	0	0	23531238	0	65320668
0	0	0	23105330	0	0	0	0	68084104
23946232	0	0	64208610	16968310	0	0	0	97026986
0	10759998	0	8777450	0	0	0	0	23946232
0	0	0	21518962	0	0	0	0	23946232
60759360	0	0	2550314	0	0	0	0	23946232
140434	67464046	0	70610734	0	0	0	0	97027610
0	0	0	429742	0	0	0	0	140434
12655660	90250878	0	0	0	0	0	0	140434
0	0	0	110313394	0	0	0	0	12655660
47977970	64106302	0	200494	81189870	0	0	0	12655660
13816182	36875182	0	0	0	0	0	0	47977970
119290498	0	0	0	0	0	0	0	13816182
0	0	0	21879786	0	0	48959030	0	119290498
0	0	0	24988526	112160766	0	0	0	119290498
50697138	0	0	35433122	23550706	0	0	0	119290498
140436	8912446	0	8387494	0	0	0	0	50697138
104821538	0	0	0	0	0	0	0	140436
0	118468462	0	1075754	0	0	29375142	0	105509840
17898816	0	0	0	0	0	0	0	105509840
0	37431918	0	85764726	0	0	0	0	17898816
12732086	0	0	0	0	0	0	0	17898816
130898486	0	0	38670246	0	0	0	0	12732086
34534322	1949566	0	115039998	0	0	110668350	0	38532672
39895430	14610110	0	0	0	0	0	0	34534322
0	0	0	23104354	72191862	0	40995582	0	95577702
0	0	0	477930	0	0	0	0	105533556
28972556	0	0	5099502	0	0	0	0	105533556
42014192	106770238	0	0	5270526	0	0	0	28972556
0	0	0	145970	0	0	0	0	97806366
1066676	0	0	0	0	0	0	0	97806366
0	0	0	584674	0	0	0	0	1066676
0	0	0	95207026	0	0	0	0	1066676
130481552	81239854	0	71736122	0	0	0	0	1066676
33127664	0	0	0	0	0	195430	0	130481552
0	92273470	0	0	0	0	1948470	0	33127664
0	0	0	0	0	0	4971262	0	46917848
23340802	0	0	0	0	0	0	0	46917848
0	76938030	0	110632502	0	0	0	0	23340802
0	0	0	16781222	0	0	36458166	0	23340802
0	0	0	3817270	0	0	0	0	23340802
0	0	0	0	0	0	31248110	0	23340802
0	55687934	0	133986	2326262	0	0	0	23340802
0	0	0	14998462	0	0	0	0	23340802
0	0	0	0	0	0	26315694	0	23340802
75773034	0	0	0	0	0	0	0	23340802
20361314	0	0	0	105298930	0	0	0	67460262
29103602	0	0	121974694	0	0	0	0	20361314
100490	0	0	0	0	0	0	0	29103602
111211472	0	0	0	0	0	0	0	100490
84574	4803390	0	0	0	0	102829798	0	71861160
48580276	125717182	0	0	0	0	0	0	84574
