#ofCHs	8
0	0	0	125862	0	0	0	0
904962	0	0	0	0	0	0	0
0	0	0	0	0	0	0	416690
0	0	0	0	143090	0	0	0
0	0	0	0	77666	0	0	0
0	0	0	0	248686	0	0	0
0	0	0	0	93922	0	0	0
0	0	0	0	90086	0	0	0
0	0	0	0	236514	0	0	0
0	0	0	0	131058	0	0	0
0	0	0	0	122878	0	0	0
0	0	0	0	0	0	0	1739382
0	0	0	0	143090	0	0	0
0	0	0	0	117374	0	0	0
0	0	0	0	142966	0	0	0
0	0	0	0	174974	0	0	0
0	0	0	0	105442	0	0	0
0	0	0	0	163426	0	0	0
0	0	0	0	200306	0	0	0
0	0	0	0	113518	0	0	0
0	0	0	0	97258	0	0	0
0	0	0	0	130658	0	0	0
0	0	0	88822	0	0	0	0
0	0	0	109366	0	0	0	0
0	0	0	0	94202	0	0	0
0	0	0	69502	0	0	0	0
0	0	0	0	135018	0	0	0
0	0	0	0	0	0	0	4566642
0	0	0	0	0	0	0	5642786
0	0	0	0	150518	0	0	0
0	0	0	0	166882	0	0	0
0	0	0	0	163702	0	0	100839142
0	0	0	0	0	0	0	3525154
0	0	0	0	101114	0	0	0
0	0	0	0	101098	0	0	0
0	0	0	0	102394	0	0	0
112972	0	0	0	0	0	0	0
0	0	0	0	0	0	0	4705086
0	0	0	0	131058	0	0	0
0	0	0	0	113662	0	0	0
0	0	0	109350	0	0	0	0
0	0	0	23207546	0	0	0	0
0	0	0	102306	0	0	0	0
0	0	0	0	199650	0	0	0
0	0	0	0	208742	0	0	0
0	0	0	0	192242	0	0	0
0	0	0	0	753530	0	0	0
0	0	0	0	166778	0	0	0
0	0	0	0	73714	0	0	0
0	18217598	0	0	0	0	0	0
0	0	0	0	147050	0	0	0
0	0	0	0	130658	0	0	0
0	0	0	113206	0	0	0	0
0	0	0	69294	0	0	0	0
0	0	0	73718	0	0	0	0
0	0	0	0	130034	0	0	0
0	0	0	0	256738	0	0	0
0	0	0	0	92786	0	0	0
0	0	0	0	0	0	0	22404846
