26056674	0	0	0	0	0	0	0
9844824	0	0	0	0	0	0	0
77510	0	0	0	0	0	0	0
0	0	0	0	141922	0	0	0
0	0	0	0	395874	0	0	0
84664	0	0	0	0	0	0	0
0	0	0	0	146282	0	0	0
0	4897726	0	0	0	0	0	0
0	0	0	0	269282	0	0	0
0	0	0	0	94198	0	0	0
0	0	0	0	134770	0	0	0
0	0	0	1969918	0	0	0	0
185320	0	0	0	0	0	0	0
0	0	0	0	76526	0	0	0
0	0	0	0	84846	0	0	0
0	0	0	0	97018	0	0	0
99880	0	0	0	0	0	0	0
0	4820654	0	0	113526	0	0	0
125402	0	0	0	0	0	0	0
0	0	0	0	0	0	0	20508398
0	0	0	0	0	0	0	1489842
0	0	0	0	118654	0	0	0
96580	0	0	0	0	0	0	0
2631522	0	0	0	0	0	0	38247230
0	0	0	135030	0	0	0	0
2633096	0	0	0	0	0	0	0
0	0	0	110250	0	0	0	0
80902	0	0	0	0	0	0	0
0	0	0	0	0	0	0	3329018
0	0	0	0	77558	0	0	0
2117220	0	0	0	0	0	0	0
187246	0	0	0	0	0	0	0
0	0	0	94182	0	0	0	0
0	0	0	0	77558	0	0	0
0	0	0	5036778	0	0	0	0
0	0	0	171582	0	0	0	0
0	0	0	138042	0	0	0	0
122250	0	0	0	0	0	0	0
81290	0	0	0	0	0	0	0
0	0	0	0	241534	0	0	0
0	0	0	0	88694	0	0	0
0	0	0	0	80750	0	0	0
0	0	0	0	277362	0	0	0
109018	0	0	0	0	0	0	0
0	0	0	25014198	0	0	0	0
107868	0	0	0	0	0	0	0
85386	0	0	0	0	0	0	0
0	0	0	0	129890	0	0	0
70264	0	0	0	0	0	0	0
0	0	0	0	88694	0	0	0
0	0	0	109370	0	0	0	0
0	0	0	0	98290	0	0	0
8721958	0	0	0	0	0	0	0
0	0	0	0	834414	0	0	0
0	0	0	0	0	0	0	1216354
125402	0	0	0	0	0	0	0
0	0	0	208574	0	0	0	0
0	0	0	151462	0	0	0	0
0	0	0	0	0	0	0	21101490
149886	0	0	0	0	0	0	0
0	0	0	0	158694	0	0	0
117210	0	0	0	0	0	0	0
0	0	0	0	122606	0	0	0
0	0	0	0	121598	0	0	0
0	0	0	0	125666	0	0	0
77766	0	0	0	0	0	0	0
0	0	0	0	96874	0	0	0
0	0	0	130978	0	0	0	858938
89482	0	0	0	0	0	0	0
0	0	0	109238	0	0	0	0
0	0	0	1171426	142194	0	0	0
0	0	0	114614	0	0	0	0
0	0	0	0	642942	0	0	0
105236	0	0	0	0	0	0	0
2211526	0	0	0	0	0	0	0
0	0	0	77734	0	0	0	0
0	0	0	0	81518	0	0	0
0	0	0	0	93802	0	0	0
0	0	0	0	106106	0	0	0
93894	0	0	0	0	0	0	0
116264	0	0	0	0	0	0	0
0	0	0	2038778	0	0	0	0
96414	0	0	0	0	0	0	0
21225788	0	0	0	0	0	0	0
0	0	0	0	138210	0	0	0
0	0	0	0	0	0	0	782054
124142	0	0	0	0	0	0	0
0	0	0	0	199282	0	0	0
0	0	0	0	93938	0	0	0
0	0	0	0	73570	0	0	0
0	0	0	0	80614	0	0	0
0	0	0	0	81766	0	0	0
0	0	0	109230	0	0	0	0
100196	0	0	0	0	0	0	0
0	0	0	0	102394	0	0	0
76198	0	0	0	0	0	0	0
0	0	0	93798	0	0	0	0
109018	0	0	0	0	0	0	0
138632	0	0	0	0	0	0	0
0	0	0	134910	0	0	0	0
127938	0	0	0	0	0	0	0
0	0	0	0	375526	0	0	0
0	0	0	613354	0	0	0	0
0	0	0	0	89726	0	0	0
0	0	0	0	126706	0	0	0
0	0	0	0	138098	0	0	0
132952	0	0	0	0	0	0	0
0	0	0	110518	0	0	0	0
0	17227646	0	0	0	0	0	0
0	0	0	174906	0	0	0	0
202224	0	0	0	0	0	0	0
0	0	0	0	105066	0	0	0
0	117294	0	0	0	0	0	0
0	0	0	543282	0	0	0	0
117276	0	0	0	0	0	0	0
0	0	0	0	129890	0	0	0
0	0	0	0	93922	0	0	0
211032	0	0	0	0	0	0	0
0	0	0	0	143202	0	0	0
0	0	0	0	88942	0	0	0
112886	0	0	0	0	0	0	0
0	0	0	236090	0	0	0	0
117524	0	0	0	0	0	0	0
0	0	0	0	223998	0	0	0
0	0	0	0	89974	0	0	0
194728	0	0	0	0	0	0	0
139538	0	0	0	0	0	0	0
0	0	0	0	0	0	0	756658
0	0	0	0	0	0	0	2837026
0	0	0	0	0	0	0	3516962
116022	0	0	0	0	0	0	0
0	0	0	0	93034	0	0	0
0	0	0	0	77666	0	0	0
0	0	0	0	151142	0	0	0
115708	0	0	0	0	0	0	0
0	0	0	0	102394	0	0	0
109750	0	0	0	0	0	0	0
0	0	0	0	76390	0	0	0
94072	0	0	0	0	0	0	0
194728	0	0	0	0	0	0	0
0	0	0	0	118510	0	0	0
152606	0	0	0	0	0	0	0
89054	0	0	0	0	0	0	0
102224	0	0	0	0	0	0	0
3389912	0	0	0	0	0	0	0
0	0	0	0	8284898	0	0	0
0	0	0	0	76390	0	0	0
0	0	0	0	93158	0	0	0
0	0	0	114490	0	0	0	0
0	0	0	93802	0	0	0	0
72122	0	0	0	0	0	0	0
0	0	0	24927978	0	0	0	0
85292	0	0	0	0	0	0	0
0	0	0	3591726	0	0	0	0
0	0	0	0	98026	0	0	0
0	0	0	0	159734	0	0	0
0	0	0	0	302074	0	0	0
298694	0	0	0	0	0	0	0
127292	0	0	0	0	0	0	0
0	0	0	0	84982	0	0	0
0	0	0	0	208626	0	0	0
0	0	0	0	101242	0	0	0
0	0	0	0	80614	0	0	0
238200	0	0	0	0	0	0	0
0	0	0	0	84982	0	0	0
0	0	0	0	0	0	0	822894
0	0	0	92710	0	0	0	0
265906	0	0	0	0	0	0	0
0	0	0	0	117374	0	0	0
0	0	0	0	113662	0	0	0
0	0	0	0	192370	0	0	0
0	0	0	0	109294	0	0	0
0	0	0	98018	0	0	0	0
0	0	0	0	77806	0	0	0
134206	0	0	0	0	0	0	0
96580	0	0	0	0	0	0	0
212046	0	0	0	0	0	0	0
0	0	0	0	90086	0	0	0
0	0	0	0	0	0	0	3840702
0	0	0	0	101242	0	0	0
0	0	0	0	126970	0	0	0
312630	0	0	0	0	0	0	0
74358	0	0	0	0	0	0	0
0	0	0	129958	0	0	0	0
239460	0	0	0	0	0	0	0
0	0	0	6937530	0	0	0	0
178506	0	0	0	0	0	0	0
0	0	0	244274	0	0	0	0
108604	0	0	0	0	0	0	0
101738	0	0	0	0	0	0	0
77140	0	0	0	0	0	0	0
0	0	0	0	117374	0	0	0
0	0	0	0	77430	0	0	0
0	0	0	0	184046	0	0	0
255246	0	0	0	0	0	0	0
0	0	0	0	81518	0	0	0
0	0	0	0	94202	0	0	0
0	0	0	0	109438	0	0	0
0	0	0	0	125554	0	0	0
71806	0	0	0	0	0	0	0
0	0	0	0	0	0	0	21043830
88114	0	0	0	0	0	0	0
0	0	0	0	114662	0	0	0
111538	0	0	0	0	0	0	0
0	0	0	0	0	0	0	19991158
0	0	0	0	81766	0	0	0
0	0	0	0	0	0	0	5143474
0	0	0	80686	0	0	0	84602
0	0	0	130606	0	0	0	0
0	0	0	0	0	0	0	1793766
0	0	0	80686	0	0	0	0
89054	0	0	0	0	0	0	0
107242	0	0	0	0	0	0	0
78394	0	0	0	0	0	0	0
0	0	0	0	122742	0	0	0
0	0	0	0	126834	0	0	0
169014	0	0	0	0	0	0	0
190622	0	0	0	0	0	0	0
138596	0	0	0	0	0	0	0
0	0	0	0	101242	0	0	0
87382	0	0	0	0	0	0	0
0	0	0	101946	0	0	0	0
0	0	0	0	80614	0	0	0
126684	0	0	0	0	0	0	0
74276	0	0	0	0	0	0	0
0	0	0	105018	0	0	0	0
1444942	0	0	0	71686774	0	0	0
0	0	0	0	0	0	0	211646
82470	0	0	0	0	0	0	0
86546	0	0	0	0	0	0	0
0	0	0	0	0	0	0	4509414
0	0	0	0	0	0	0	4831866
108496	0	0	0	0	0	0	0
0	0	0	105126	0	0	0	0
0	0	0	0	0	0	0	383806
0	0	0	0	114286	0	0	0
0	0	0	0	81654	0	0	0
0	0	0	114354	0	0	0	0
138596	0	0	0	0	0	0	0
0	0	0	0	89974	0	0	0
0	0	0	0	109438	0	0	91012650
0	0	0	0	81654	0	0	0
0	0	0	0	101114	0	0	0
199116	0	0	0	0	0	0	0
0	0	0	0	97258	0	0	0
0	0	0	0	150270	0	0	0
0	0	0	0	150374	0	0	0
0	0	0	0	0	0	0	830458
0	0	0	1248046	0	0	0	0
0	0	0	0	0	0	0	21859130
0	0	0	76402	97122	0	0	0
0	0	0	0	17301370	0	0	0
0	0	0	0	122494	0	0	0
72750	0	0	0	0	0	0	0
0	0	0	0	98170	0	0	0
0	0	0	0	101242	0	0	0
0	0	0	0	146150	0	0	0
0	0	0	0	125554	0	0	28692326
0	0	0	0	106234	0	0	0
0	0	0	0	131058	0	0	0
96414	0	0	0	0	0	0	0
121666	0	0	0	0	0	0	0
0	0	0	0	90086	0	0	0
0	0	0	264830	0	0	0	0
121666	0	0	0	0	0	0	0
0	0	0	0	154230	0	0	0
0	0	0	0	117502	0	0	0
0	0	0	69354	0	0	0	0
565366	0	0	0	0	0	0	0
0	0	0	0	80614	0	0	0
107980	0	0	0	0	0	0	0
0	0	0	0	0	0	0	715770
127624	0	0	0	0	0	0	0
0	0	0	0	89974	0	0	0
0	9972526	0	0	0	0	0	0
13488128	0	0	0	0	0	0	0
0	0	0	0	118510	0	0	0
0	0	0	0	129890	0	0	0
0	0	0	0	110462	0	0	0
0	0	0	0	102010	0	0	0
0	0	0	0	130794	0	0	0
0	0	0	0	0	0	0	7199738
131072	0	0	0	0	0	0	0
0	0	0	0	3656318	0	0	0
16830150	0	0	0	0	0	0	0
75620	0	0	0	0	0	0	0
172032	0	0	0	0	0	0	0
0	0	0	0	76662	0	0	0
0	0	0	0	0	0	0	1572778
0	0	0	3398506	0	0	0	0
141784	0	0	0	0	0	0	0
0	0	0	110198	0	0	0	0
0	0	0	109498	0	0	0	0
0	0	0	14851002	0	0	0	0
