0	0	0	0	105202	0	0	0
102362	0	0	0	0	0	0	0
101114	0	0	0	0	0	0	0
97056	0	0	0	0	0	0	0
0	0	0	0	0	0	0	21384182
0	0	0	0	0	0	0	3817314
129192	0	0	0	0	0	0	0
140524	0	0	0	0	0	0	0
99250	0	0	0	0	0	0	2435954
117840	0	0	0	0	0	0	0
0	0	0	260850	0	0	0	0
0	0	0	0	81766	0	0	0
398256	0	0	0	0	0	0	0
0	0	0	0	171902	0	0	0
0	0	0	0	129906	0	0	0
153756	0	0	0	0	0	0	0
0	0	0	6299190	0	0	0	0
0	0	0	0	88818	0	0	0
0	0	0	0	126690	0	0	0
0	0	0	0	228986	0	0	0
0	0	0	0	81894	0	0	0
88852	0	0	0	0	0	0	0
78138	0	0	0	0	0	0	0
0	0	0	110382	0	0	0	0
122566	0	0	0	0	0	0	0
0	0	0	5578422	0	0	0	0
0	0	0	113206	0	0	0	0
0	0	0	0	101098	0	0	0
94524	0	0	0	0	0	0	0
111538	0	0	0	0	0	0	0
0	0	0	18439794	0	0	0	0
0	0	0	0	121710	0	0	0
81290	0	0	0	0	0	0	0
0	0	0	0	0	0	0	10684962
205114	0	0	0	0	0	0	0
0	0	0	0	121838	0	0	0
0	0	122606	0	0	0	0	0
0	0	0	0	80614	0	0	0
0	0	0	0	76522	0	0	0
109228	0	0	0	0	0	0	0
0	0	0	0	97258	0	0	0
112796	0	0	0	0	0	0	0
0	0	0	93034	0	0	0	0
112972	0	0	0	0	0	0	0
92818	0	0	24316914	0	0	0	0
0	0	0	155498	0	0	0	0
74314	0	0	0	0	0	0	0
0	0	0	0	147298	0	0	0
149798	0	0	0	0	0	0	0
0	0	0	0	106106	0	0	0
0	0	0	0	90086	0	0	0
91128	0	0	0	0	0	0	0
0	0	0	105022	0	0	0	0
0	0	0	0	0	0	0	13888318
132008	0	0	0	0	0	0	0
0	0	0	154282	0	0	0	0
0	0	0	0	76666	0	0	0
0	0	0	150126	0	0	0	0
83096	0	0	0	0	0	0	0
67426	0	0	0	0	0	0	0
0	0	0	257834	0	0	0	0
76196	0	0	0	0	0	0	0
82784	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1879790
143990	0	0	0	0	0	0	0
0	0	0	3963682	0	0	0	0
124802	0	0	0	0	0	0	0
0	0	0	0	93158	0	0	0
0	0	0	0	105466	0	0	0
0	0	0	0	0	0	0	679850
0	0	0	0	0	0	0	18033658
0	0	0	0	0	0	0	606054
153648	0	0	0	0	0	0	0
98776	0	0	0	0	0	0	0
0	0	0	109350	0	0	0	0
0	0	0	0	179194	0	0	0
165400	0	0	0	0	0	0	0
0	0	0	0	125554	0	0	0
116336	0	0	0	0	0	0	0
0	0	0	0	147186	0	0	0
0	0	0	72382	0	0	0	0
120726	0	0	0	0	0	0	0
103792	0	0	0	0	0	0	0
0	0	0	0	98290	0	0	0
0	0	0	0	133746	0	0	0
6512834	0	0	0	0	0	0	0
0	0	0	4997042	4988770	0	0	0
117590	0	0	0	0	0	0	0
0	0	0	0	294778	0	0	0
0	0	0	0	0	0	0	7326330
141058	0	0	0	0	0	0	0
0	0	0	0	135162	0	0	0
0	0	0	0	113518	0	0	0
98462	0	0	0	0	0	0	0
0	0	0	130982	0	0	0	0
165252	0	0	0	0	0	0	0
96266	0	0	0	0	0	0	0
0	0	0	0	126690	0	0	0
0	0	0	106038	0	0	0	0
0	0	0	114354	0	0	0	0
0	0	0	0	0	0	0	420858
144178	0	0	0	0	0	0	0
161320	0	0	0	0	0	0	0
0	0	0	0	1592310	0	0	0
101114	0	0	0	0	0	0	0
0	0	0	73250	0	0	0	0
0	0	0	69566	0	0	0	0
150198	0	0	0	0	0	0	0
171018	0	0	0	0	0	0	0
0	0	0	0	89070	0	0	0
0	0	0	0	106234	0	0	0
0	0	0	9715510	9714290	0	0	0
129812	0	0	0	0	0	0	0
0	0	0	0	76526	0	0	0
0	0	0	0	154230	0	0	0
0	0	0	0	85886	0	0	0
0	7567934	0	0	0	0	0	0
0	0	0	0	147050	0	0	0
171402	0	0	0	0	0	0	0
0	0	0	0	90086	0	0	0
0	0	0	102318	0	0	0	0
0	0	0	0	0	0	0	13962038
92634	0	0	0	0	0	0	0
0	0	0	109498	0	0	0	0
0	0	0	0	0	0	0	1174050
0	85998	0	0	0	0	0	0
0	0	0	88690	0	0	0	0
135460	0	0	0	0	0	0	0
76826	0	0	0	0	0	0	0
0	0	0	0	0	0	0	175658
0	0	0	0	0	0	0	1592314
88538	0	0	0	0	0	0	0
0	0	0	0	138858	0	0	0
0	0	0	84530	0	0	0	0
98618	0	0	0	0	0	0	0
134834	0	0	0	0	0	0	0
5862662	0	0	0	0	0	0	0
155962	0	0	0	0	0	0	0
160688	0	0	0	0	0	0	0
91564	0	0	0	0	0	0	0
0	0	0	0	2498546	0	0	0
0	0	0	0	126570	0	0	0
0	0	0	0	77670	0	0	0
126662	0	0	0	0	0	0	0
0	0	0	0	98026	0	0	0
131072	0	0	0	0	0	0	0
0	0	0	7392174	7380842	0	0	0
0	0	0	610158	0	0	0	0
0	0	0	0	183286	0	0	0
114140	0	0	0	0	0	0	0
0	0	0	0	142310	0	0	0
0	0	0	179186	0	0	0	0
0	0	0	80810	0	0	0	0
131696	60088190	0	0	0	0	0	0
0	0	0	98150	0	0	0	0
101738	0	0	0	0	0	0	0
107868	0	0	0	0	0	0	0
135440	0	0	0	0	0	0	0
