#ofCHs	4
2088958	2088447	2084551	2084795
2088958	2088959	2088447	2087865
2088886	2088447	2084551	2084795
2088958	2088703	2088447	2084861
2088886	2088143	2084551	2084795
2088958	2088447	2088447	2084863
2088958	2088447	2088447	2087935
2088958	2088447	2088447	2084863
2088958	2088703	2088447	2087869
2092022	2088447	2088447	2084863
2092022	2088447	2088447	2084795
2088886	2088447	2088447	2084799
2088886	2088447	2088447	2087935
2088958	2088447	2088447	2084863
2088958	2088447	2088447	2084863
2088958	2088959	2088447	2084793
2088886	2088447	2088447	2084861
2088958	2088447	2088447	2087935
2088886	2088447	2088135	2084861
2088958	2088447	2088447	2084863
2088958	2088447	2084551	2084795
2088958	2088143	2084551	2084863
2088886	2088447	2088447	2084863
2088958	2088447	2088135	2084795
2088958	2088447	2088447	2084863
2088886	2088447	2088447	2084795
2088958	2088447	2088447	2084863
2088958	2088399	2088447	2084795
2088958	2084559	2084551	2084795
2088958	2088447	2088447	2084795
2088958	2088143	2084551	2084863
2087918	2084559	2084551	2084863
2088870	2084559	2084551	2084863
2088958	2088447	2088447	2084795
2088870	2084559	2088447	2084863
2088958	2088447	2088135	2084863
2088958	2088447	2084551	2084857
2088958	2088447	2088447	2084863
2088958	2088447	2088447	2084795
2088886	2088447	2088447	2087935
2088870	2088447	2084551	2084795
2088870	2084559	2084551	2084857
2088958	2088143	2088135	2084863
2088886	2084559	2084551	2084795
2087918	2084559	2084551	2084795
2088958	2084559	2084551	2084793
2088958	2088447	2088135	2084793
2088886	2088447	2088447	2084795
2088886	2088447	2084551	2084863
2088958	2088447	2088447	2087869
2088886	2088447	2088447	2087865
2088958	2088447	2088447	2084795
2088958	2088447	2088447	2087869
2092022	2088447	2088447	2084863
2092022	2088447	2084551	2084863
2088886	2088191	2088447	2084863
2088958	2088447	2088447	2087865
2088958	2088447	2088447	2084861
2088958	2088447	2088135	2084861
2092022	2088191	2088447	2084797
2088958	2084559	2084551	2084857
2088958	2088447	2088447	2084863
2087918	2084559	2084551	2084857
