#ofCHs	4
1555871	1556348	1556330	1556351
1555807	1556476	1556330	1556351
1555871	1556350	1556328	1556349
1555871	1556476	1556462	1556351
1555871	1556348	1555756	1556351
1556415	1556478	1556330	1556445
1555871	1556476	1556330	1556351
1555871	1556476	1556330	1556351
1555871	1555326	1556330	1556351
1555871	1556348	1556330	1556351
1556415	1556350	1556328	1556349
1556247	1556478	1555948	1556349
1555871	1556476	1555756	1555453
1555871	1556476	1556392	1556351
1555871	1556350	1556328	1556349
1555807	1556350	1556398	1556349
1556343	1556476	1556330	1556351
1555871	1556476	1556330	1556351
1555871	1556476	1556330	1556445
1555871	1556476	1556330	1556351
1555871	1556348	1556330	1556445
1556287	1556476	1556462	1556351
1555871	1556476	1556330	1556351
1556287	1555454	1556330	1556351
1555871	1556350	1556398	1556349
1555871	1556350	1556398	1556349
1555799	1556348	1555756	1556351
1555807	1556476	1556462	1556351
1555871	1556350	1556328	1556349
1555871	1556478	1556328	1556349
1556415	1555452	1556398	1556351
1556343	1556348	1556330	1556351
1555959	1555326	1555756	1556351
1556287	1556476	1556330	1556351
1555871	1556476	1556462	1556351
1556343	1555454	1556330	1556445
1556415	1556348	1556462	1556351
1555959	1555454	1556330	1556351
1555871	1555452	1555948	1556349
1555871	1555452	1555948	1556349
1556415	1556350	1556328	1556349
1555871	1555452	1556328	1556349
1556247	1556350	1555948	1556349
1555871	1556478	1555756	1556351
1555935	1556476	1556330	1556445
1556287	1556478	1556330	1556351
1555871	1556348	1555756	1555453
1555871	1556476	1555756	1555453
1555871	1556476	1555756	1556351
1555959	1555326	1555756	1556351
1555959	1555454	1556330	1556351
1555871	1556348	1556330	1556351
1555871	1556476	1555756	1556351
1555871	1556348	1556330	1556445
1555871	1556476	1556330	1556351
1555871	1556348	1556330	1556351
1555935	1555454	1556462	1556351
1555959	1556348	1556330	1556351
1556415	1555326	1556330	1556351
1555871	1556478	1556330	1556351
1555871	1556350	1556398	1556349
1555871	1555324	1556328	1556349
1555871	1556478	1556328	1556349
1555935	1555452	1555948	1556479
1555871	1556350	1556328	1556349
1556415	1556350	1556328	1556349
1555871	1555326	1556330	1556351
1555871	1556476	1555756	1556445
1555871	1556476	1556330	1556351
1556343	1556478	1556462	1556351
1555935	1555454	1556330	1556351
1556415	1556348	1556330	1556351
1555871	1555454	1556330	1556351
1555871	1556476	1556330	1556445
1555799	1556348	1556330	1556445
1555959	1555326	1556330	1556351
1555871	1555326	1556330	1556351
1556287	1556476	1555756	1556351
1555871	1555326	1555756	1556351
1555959	1556476	1556330	1556351
1555871	1556476	1556462	1556351
1555871	1556476	1556330	1556351
1556343	1556350	1556328	1555453
1555871	1556350	1556328	1556349
1556343	1556350	1556328	1555453
1555871	1556478	1556398	1556349
1556247	1556350	1555948	1556479
1555871	1556350	1556328	1556349
1555871	1556350	1555948	1556351
1555871	1556476	1556330	1556351
1556343	1556476	1556330	1556351
1555959	1555454	1556330	1556351
1556343	1556478	1556462	1556445
1555871	1556476	1556330	1556351
1555871	1556476	1556330	1556351
1555935	1555326	1556330	1556351
1555871	1556476	1556330	1556351
1555871	1555454	1556330	1556351
1555871	1556476	1556392	1556351
1555871	1555326	1555756	1556351
1556415	1556476	1555756	1556351
1555871	1556476	1556330	1556445
1555871	1556478	1556330	1556351
1555871	1556348	1555756	1556351
1555871	1556476	1556330	1556351
1555871	1556476	1555948	1556349
1555871	1556350	1556328	1556349
1555807	1555324	1555948	1556349
1555935	1556476	1555948	1556479
1555871	1556350	1556328	1556349
1555871	1555452	1556328	1556349
1555871	1556476	1556330	1556445
1556343	1556476	1555756	1556351
1556415	1555454	1556330	1556351
1555871	1555324	1556462	1556351
1555871	1556476	1555756	1556351
1555871	1556348	1556462	1556351
1555871	1556478	1556330	1556351
1556343	1556478	1556462	1556351
1555871	1555454	1556330	1556351
1555871	1556348	1555756	1556351
1556415	1556478	1556330	1556351
1555871	1556476	1556330	1556351
1555871	1556476	1556330	1556351
1555871	1556348	1556330	1556351
1555871	1555454	1556330	1556351
1555871	1556476	1556330	1556351
1556287	1556478	1555756	1556351
1555871	1556350	1556398	1556479
1555871	1556350	1556328	1556349
1555871	1556350	1556398	1556349
1555871	1556350	1556328	1556349
1555871	1556350	1556328	1556349
1555871	1556350	1555948	1556349
1556343	1556348	1556330	1556351
1555871	1555324	1556398	1556479
1555959	1556476	1556330	1556351
1556343	1556476	1556330	1556351
1555871	1556350	1556328	1556349
1556343	1556350	1556328	1556349
1555871	1556476	1555948	1556349
1555871	1555452	1556328	1556349
1555871	1556350	1555948	1556349
1556415	1556350	1556328	1556349
1555871	1556348	1555756	1556445
1555871	1556476	1556330	1556351
1555871	1556476	1556328	1556349
1555871	1556348	1555756	1556351
1556415	1556348	1556462	1556351
1555871	1555452	1556398	1556349
1556279	1556478	1556398	1556349
1555871	1556478	1556398	1556349
1556415	1556350	1555948	1556479
1555871	1556350	1555948	1556349
1556343	1556350	1556398	1556349
1555871	1555454	1555756	1556351
1555871	1556348	1556462	1556351
1556343	1556478	1556330	1556351
1555871	1556478	1555756	1556351
1555871	1556476	1556462	1556351
1556287	1556476	1556330	1556351
1556287	1556348	1556330	1555453
1556287	1556476	1556330	1555453
1555871	1556476	1556462	1556351
1555959	1556348	1556330	1556445
1555871	1556476	1556462	1556351
1555871	1555454	1555756	1556351
1555871	1555454	1556330	1556445
1555935	1556478	1555756	1556351
1555959	1556476	1556330	1556351
1555871	1556476	1556462	1556351
1555871	1556478	1556392	1556351
1555935	1556348	1556330	1556351
1556343	1556476	1556330	1556351
1555871	1556478	1556462	1556351
1556343	1556350	1556328	1556349
1555871	1556476	1556330	1556351
1555871	1556478	1555756	1556351
1556287	1556348	1556330	1556351
1556415	1556476	1555756	1556351
1555871	1556350	1556328	1556349
1556279	1555454	1556328	1556349
1555871	1556350	1556328	1556349
1555871	1556476	1556398	1556349
1555871	1555452	1556328	1556349
1555935	1556350	1555948	1556349
1555871	1555324	1556392	1556351
1555871	1555454	1556330	1556351
1556287	1556348	1556330	1556351
1555871	1556476	1556330	1556351
1555871	1556476	1556330	1556351
1556439	1555326	1556330	1556351
1555959	1556478	1556330	1556351
1555871	1556478	1555756	1556351
1555871	1556476	1556462	1556351
1556343	1556478	1556330	1556351
1556343	1556478	1556330	1556351
1555871	1556348	1556462	1556351
1555871	1556476	1555756	1556351
1555871	1556478	1556462	1556351
1555871	1555454	1556462	1556351
1555871	1556476	1556330	1556351
1555871	1556476	1556330	1556351
1555871	1556350	1556328	1556349
1555871	1556478	1555948	1556479
1555871	1555452	1555948	1556349
1555871	1556478	1556328	1556349
1555871	1555324	1556398	1556349
1555871	1556350	1556328	1556349
1555871	1556478	1556462	1556351
1556287	1556348	1556330	1556351
1555871	1556476	1556330	1556351
1555871	1556348	1556392	1555453
1555935	1555326	1556330	1556351
1555871	1556476	1556330	1556351
1555871	1556476	1556330	1556351
1555871	1555454	1556330	1556351
1556287	1556348	1556330	1555455
1555871	1556476	1556330	1556351
1556343	1556478	1555756	1555453
1555871	1555326	1556462	1556351
1555871	1556476	1556330	1555453
1556287	1556478	1555756	1556351
1555871	1556476	1556330	1556351
1556343	1556348	1555756	1556351
1555959	1556476	1556462	1555455
1555871	1555452	1555948	1556349
1555871	1556350	1556328	1556349
1555871	1556350	1556328	1556349
1555871	1555452	1555948	1556479
1555871	1556350	1556398	1556349
1555871	1555452	1556398	1556349
1555871	1556476	1556330	1556351
1555871	1555454	1556330	1556351
1555871	1556476	1556462	1556351
1555871	1556478	1555756	1556351
1555871	1555326	1556330	1556351
1555871	1555326	1556330	1556445
1556287	1556478	1556330	1556351
1556343	1556476	1556330	1556351
1555871	1556476	1555756	1556351
1556375	1556348	1556330	1556351
1556247	1556476	1556330	1556351
1555871	1555326	1556330	1555453
1555871	1556476	1555756	1556351
1555871	1555454	1556330	1556445
1556343	1556476	1556330	1556351
1555871	1556476	1556330	1556445
1556343	1556350	1556328	1555453
1555871	1556350	1556328	1556349
1555871	1556350	1556328	1556349
1555871	1556350	1556328	1556349
1555871	1555452	1556328	1556349
1555871	1556350	1555948	1556479
1555871	1556476	1556328	1556351
1556287	1556478	1556330	1556351
1555871	1556476	1555756	1556351
1556287	1556476	1556330	1556351
1555871	1556476	1556330	1556351
1555871	1555454	1556330	1556351
1555871	1556476	1556330	1556351
1556343	1556476	1555756	1555453
1555871	1555454	1556330	1556351
1555871	1556476	1556330	1556351
1555871	1555326	1556392	1556351
1556343	1556476	1556330	1556351
1555871	1556476	1555756	1556351
1555871	1556478	1556330	1556351
1555871	1556476	1556330	1556351
1555871	1556476	1556330	1556351
1556287	1556348	1556330	1556351
1555871	1556350	1556328	1556349
1556343	1556350	1556328	1555455
1555871	1556350	1556328	1556349
1555871	1555452	1556328	1556349
1555871	1556476	1556328	1556349
