#ofCHs	4
908607	908284	909132	909151
909247	908284	908744	909277
909311	908156	909132	909277
909239	908286	908602	909279
909239	908156	909132	909277
909239	908284	909132	909277
909239	908286	908734	909279
908607	908284	908682	909277
908607	908286	908682	909151
909183	908156	908682	909277
909239	908284	909132	909151
909239	908284	909132	909277
909239	908284	909132	909151
909239	908156	909132	909277
909311	908286	908682	909151
909311	908284	909132	909151
909183	908284	909132	909151
909239	908156	908744	909277
909239	908156	909132	909277
908607	908286	908734	909279
909239	908284	908744	909277
908607	908158	908744	909151
909311	908156	909132	909277
909239	908286	909308	909279
909239	908286	908734	909279
909183	908284	908682	909151
909239	908286	909132	909151
908567	908286	908682	909277
909311	908284	909132	909277
909239	908284	909132	909151
909239	908284	909132	909151
909183	908284	908744	909277
909183	908286	908744	909277
909311	908156	908744	909277
909239	908286	908734	909279
909183	908284	908744	909277
908607	908156	909132	909151
908607	908284	909132	909277
909311	908284	909132	909277
909239	908156	908682	909277
908607	908156	908744	909277
908607	908156	908682	909277
908607	908284	909132	909277
909239	908158	908744	909277
909239	908284	909132	909151
909239	908284	909132	909151
909239	908156	909132	909151
909119	908158	909132	909151
909175	908286	908734	909279
909239	908286	908734	909279
909239	908286	908734	909149
908607	908156	908744	909277
908567	908284	908682	909151
909239	908156	909132	909277
908799	908284	908744	909277
908607	908284	908744	909277
908607	908158	908682	909151
909183	908284	908744	909277
908607	908284	908744	909277
909239	908156	909132	909277
909239	908284	908744	909277
909239	908284	909132	909151
908607	908156	908744	909151
909239	908284	908682	909151
909311	908158	909132	909277
908607	908156	909132	909277
909183	908156	909132	909277
909239	908156	909132	909151
908607	908158	909132	909277
908663	908286	908734	909149
909175	908286	908734	909149
908607	908286	908734	909149
909175	908286	908734	909149
908607	908284	909132	909151
909239	908156	908682	909277
908607	908284	908744	909277
909239	908156	909132	909151
908607	908284	908744	909277
909239	908156	909132	909277
909239	908156	908682	909277
909239	908156	908744	909277
909239	908284	908744	909151
909247	908284	908744	909277
908607	908156	909132	909277
909239	908156	909132	909277
909239	908284	908682	909277
908607	908156	909132	909277
908607	908284	909132	909277
909239	908284	908744	909277
909183	908158	909132	909277
908607	908284	909132	909151
909239	908286	908682	909277
909175	908286	908734	909279
908607	908156	908680	909149
909247	908286	909308	909279
909311	908286	908744	909277
909239	908284	909132	909277
909239	908156	909132	909277
909239	908284	909310	909277
908607	908156	908744	909277
909239	908156	908744	909277
909183	908284	908744	909277
908607	908158	908744	909277
909239	908156	909132	909277
909183	908284	909132	909277
908607	908156	908744	909151
909183	908158	909132	909277
909183	908284	908682	909151
909183	908284	909132	909277
908607	908284	909132	909277
909239	908284	908682	909151
908607	908156	908744	909277
909239	908284	908682	909151
908607	908284	908682	909151
909239	908286	908734	909149
909239	908286	908734	909279
909239	908286	908734	909279
908607	908286	908734	909277
909239	908284	908744	909277
909239	908156	909132	909151
909183	908156	908682	909277
908607	908284	908744	909277
909239	908284	908682	909151
909183	908284	908744	909277
909239	908156	908744	909277
909239	908284	908682	909277
909239	908284	908682	909277
909183	908156	908744	909151
909183	908156	909132	909277
909239	908156	909132	909277
909239	908156	908744	909277
909239	908158	909132	909277
909239	908156	908744	909277
908607	908284	909132	909277
909239	908156	908744	909277
909183	908284	908744	909277
909239	908286	908734	908125
909239	908286	908734	909279
909239	908286	909308	909279
908607	908286	908680	909149
909239	908284	909132	909151
909239	908156	909132	909151
909183	908156	909132	909277
909239	908284	909132	909151
909183	908284	909132	909277
908607	908284	909132	909277
908607	908284	909132	909151
908607	908156	909308	909279
909239	908286	908734	909279
909175	908286	908734	909279
909183	908286	908744	909277
908607	908284	909132	909277
909183	908156	908682	909151
908607	908158	908744	909277
909239	908286	909132	909151
909239	908156	908682	909277
908607	908284	909132	909277
908607	908284	909132	909277
908799	908286	908734	909279
909239	908286	908734	909279
909175	908286	908680	909279
908799	908156	908744	909277
908607	908284	909132	909151
909239	908156	909132	909277
909183	908158	908682	909277
908607	908284	908682	909277
908607	908284	908744	909277
909183	908156	908744	909277
908607	908158	908682	909277
909183	908284	908744	909151
908607	908284	908682	909277
909239	908156	909132	909277
909183	908284	908744	909277
909183	908156	908744	909277
909239	908156	909132	909277
909239	908284	908744	909151
908607	908284	908682	909277
909183	908156	908744	909277
909239	908284	908744	909277
909239	908286	908734	909279
909175	908286	908734	909149
909239	908286	908734	909279
909239	908286	909308	909279
908799	908156	908744	909277
909239	908158	909132	909277
908567	908286	908744	909277
908607	908158	908744	909277
909239	908286	909132	909151
909239	908284	908744	909277
909239	908284	909132	909151
908607	908284	908682	909151
909239	908284	909132	909277
909183	908156	909132	909277
908607	908284	909132	909277
909239	908284	908682	909277
908607	908156	908682	909151
909239	908284	909132	909277
909183	908284	909132	909277
908607	908284	909132	909277
909239	908284	909132	909277
909239	908284	908744	909277
908607	908284	909132	909277
909175	908158	909308	909149
909175	908286	908680	909279
909175	908284	908734	909279
909239	908286	908744	909277
908607	908284	908744	909151
909239	908156	908744	909277
909239	908284	908744	909277
908607	908156	908682	909277
909239	908284	908682	909277
909239	908156	908744	909277
909239	908286	909132	909277
909239	908284	909132	909277
908607	908284	908682	909277
908607	908156	909132	909277
909183	908156	909132	909277
908607	908158	908744	909151
909183	908158	909132	909277
909239	908284	909132	909277
909239	908156	908744	909277
909239	908156	908682	909151
908607	908284	909132	909277
909239	908156	908744	909277
909239	908286	908734	909149
909239	908286	908734	909279
