#ofCHs	4
519150	516095	516087	516031
519158	516095	515583	515071
519158	515583	516087	515071
519150	515839	515583	515003
516022	515583	515583	515003
519158	515583	515583	515001
519158	515839	515839	511931
519158	516079	516087	515071
516022	515839	515583	515071
519158	515839	515839	515001
519158	515583	516087	515069
519158	515583	511687	511931
519150	516095	516087	515001
519150	515327	516087	515003
519142	516095	516087	515005
516094	515583	515583	511999
519158	516095	516087	515005
519158	516095	516087	515071
516094	516095	515583	515005
519142	516095	516087	515003
516022	516095	515583	515003
519142	515839	515583	515003
519158	516095	515839	515071
519078	515839	515823	515001
519158	516095	516079	515005
519142	516095	516087	515069
519158	516095	515583	515005
519158	515583	515583	515005
519158	516095	516087	515001
519086	515583	515583	515005
519142	516095	516087	515005
519158	515583	515583	515005
519150	515583	515583	515001
519158	515839	516087	515005
519142	515583	515583	511999
519158	516095	516087	515001
519158	515583	515823	511999
519086	516095	515583	515003
519158	515839	515839	511999
519158	516095	515583	515005
516094	515583	516087	511997
516094	516095	516087	511929
519150	515583	516087	515003
519158	515583	515583	515005
516094	515583	515583	515005
519086	516079	516087	515007
519086	516095	515583	515003
519158	516095	515583	515005
519086	516095	515583	515005
519158	516095	516087	511931
519158	515583	515839	515005
516022	515279	515583	511997
519150	516095	516087	515003
516094	516095	516087	515003
519158	515583	515831	515001
519158	516095	516087	515003
519086	516095	515575	515005
519158	515535	515583	515005
519158	515583	515583	511931
519158	516095	515583	515005
516022	515583	515583	515005
519158	515583	515583	515005
519158	515839	515583	511931
519086	516095	515583	515005
519158	516095	516087	515003
516022	515839	515583	511999
516022	515839	515575	515005
519158	516095	516087	515069
519086	516095	515583	515001
516094	515583	515583	511999
519158	516095	516087	515003
519158	515839	515583	511999
519158	515583	515583	515001
519142	516095	516087	515005
519142	516095	516087	515071
519158	516095	515583	515001
516022	516095	515823	515003
519150	515839	516087	515003
519086	516095	515831	515003
519142	516095	516087	515003
519086	515583	515583	515001
519086	516095	515839	515003
519158	515583	515583	515003
